pce,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
5.6,0.7294006,0.8624351,0.47077188,1.4544299,2.2337303,2.1891468,2.0097587,0.15231219,1.2675887,1.0514205,1.0786558,1.5345622,0.12822941,1.5259776,0.7937095,0.7403098,0.9072685,1.2189771,0.4233583,0.47659934,0.6955676,0.7559638,1.0325998,0.46295995,0.79590327,1.2558806,0.80996233,0.7607334,0.34828115,1.1454374,0.9580138,0.7550429,2.0694704,1.2497882,0.33096993,0.697627,0.5613778,1.5611181,0.47054568,0.7567739,0.7038661,0.41886267,2.106044,2.2020438,1.4548846,0.8337922,0.60827947,0.5930539,1.6044459,1.1653197,0.80182236,0.5939046,1.3995521,0.18028393,0.81235343,0.5139651,0.6570637,1.7530938,1.2690039,0.4617269,3.2218323,2.1972249,0.7591916,0.2463537,0.22762352,0.6984589,0.71020037,1.7999368,1.8226701,0.20894122,0.57781625,2.7415295,0.8551917,0.70217556,1.0222453,1.00112,0.9007617,1.8467989,0.5621312,0.88901496,0.96561545,1.6172235,2.5911279,1.6213675,0.43104744,0.90650606,0.6066759,1.4040178,0.818007,1.0459275,0.3825922,1.6374552,0.41793165,0.54321116,1.3509328,1.2450428,0.5366733,1.1446563,1.5899732,0.84072816,1.3542044,0.86800236,0.853165,0.24958661,1.6751313,0.3004763,1.0771626,1.4974653,2.53345,0.5387215,0.42274132,0.5590729,1.3440304,0.3239043,1.4560206,0.56254894,2.0427449,1.2613924,0.9939936,1.250478,1.1089262,1.2330421,1.6009638,0.9169995,0.74133396,1.337534,0.6775626,0.52339935
4.71,0.6957113,0.53912294,0.64516056,0.5089243,0.7925853,1.8784449,0.44761777,0.75359225,0.47194287,3.2397735,0.9883069,0.47272837,0.32009038,0.59168196,0.38083202,1.3447405,0.8161364,0.60336965,0.45768458,1.2572086,0.46892288,0.82318586,0.93503046,0.485125,1.2395096,0.5375379,0.97519493,1.3403571,0.9537788,3.0995233,0.8310032,0.9288047,0.13459472,0.52901274,0.055341646,0.6277273,0.72709215,1.3334845,0.53918254,0.91826814,1.1379875,1.2123042,0.6403053,0.954398,1.0250157,0.71808875,0.73162806,0.8154597,1.0938754,0.9133701,0.45486706,0.4596767,0.63475496,0.63672036,0.7627926,0.4087878,0.15949216,0.74907327,0.65617615,0.29370576,1.363059,0.6077157,0.27471834,0.23042874,0.32480273,0.36708373,0.5190681,0.68734795,0.6112695,0.6778085,0.2934273,1.1489375,1.2018619,0.6197187,0.2059203,0.97830814,1.3544695,0.49350038,0.25952947,2.1881235,0.27277666,0.5276609,0.86408687,1.2473513,0.2117153,1.0296912,0.37358913,0.4363575,0.313048,0.8864521,0.5993505,0.61641324,0.31598926,1.276051,0.36001232,1.1965488,0.6542797,0.37233064,0.58546853,1.2408923,0.38290477,0.8567427,0.4175742,0.84748787,0.4291376,0.31361037,0.551422,0.24552149,0.5317174,0.8349841,1.3157074,0.25114402,1.1579566,1.6343873,0.90066767,0.7702936,0.45697817,0.6263598,0.6080582,1.0104517,0.48768783,0.445286,0.6674969,0.88725436,1.4289948,0.60628134,0.6557046,0.58551884
5.51,2.264143,0.6372371,1.2221613,0.8844903,0.8016151,1.1586305,1.2231224,1.3371271,0.6174644,3.2397735,1.5059484,0.6153949,0.7456448,1.2570362,1.7151539,0.81212705,0.85832995,0.47259012,0.71973175,1.0217535,0.45786354,0.84543437,0.8141566,0.936959,0.5477212,0.9648379,1.2332703,0.7660171,1.3489592,3.0995233,0.34684536,0.6166317,1.0465672,0.78897864,0.77517897,0.37966144,0.6223553,1.2849505,0.4185334,1.8014096,1.6185749,1.4911244,1.7964665,0.6609489,1.5892224,0.79441714,0.63214785,1.4193397,0.5527241,0.7949074,1.4286668,1.0030825,2.2703004,0.94502485,0.9582103,1.0146917,1.0945423,0.288445,0.6605556,0.5999453,1.4532255,0.5015396,0.7427752,0.90695906,1.0607786,0.6126101,1.0406504,2.651446,1.6061777,0.69065714,0.62112254,1.8534069,1.1496481,1.540377,1.6850488,1.0259244,1.4394188,1.56169,1.069392,0.75814116,1.2923573,0.51218706,0.8652714,0.9847638,0.33266443,2.0064976,0.5504706,0.55609703,1.3436964,0.37267876,1.0897871,1.2224051,0.25619584,0.64742225,0.8618708,1.7357333,1.8559551,0.29743597,1.6073636,1.5802492,0.59173256,1.0805911,0.46766123,0.21518669,0.4276887,1.6217054,0.5628843,2.0535138,1.1096467,0.91630816,0.79617965,0.33391508,0.7949666,0.8587879,1.3155141,0.6721932,0.8785514,1.0263643,0.6584315,1.4638616,0.39721748,0.60911727,0.8129401,0.95911974,0.6784105,0.46315742,1.3755343,0.653913
2.17,0.17161614,0.78389156,0.21541893,1.3647017,0.46470863,1.2476293,0.23340276,0.4126164,1.3124313,0.8645767,0.44453454,0.35231122,0,0.3471007,2.1991515,0.38577694,0.6792942,0.49066547,1.085002,1.1236846,0.8579333,1.2929002,0.46191436,0.41061386,1.2251353,0.81751084,0.72674817,0.62231594,1.2708085,0.86013144,0.46352828,0.18170413,0.676086,0.581153,0.4065386,0.98317546,0.8150546,0.50469136,1.136441,1.1305646,0.21909377,0.33405697,0.7726915,0.42197096,1.3629236,0.6181418,0.36756384,0.2145417,0.44960117,1.3021717,0.4668795,0.28572857,0.5335529,0.89181983,0.8143992,0.70909095,1.2425495,0.25947282,0.37739724,0.4235524,0.25525212,0.18247722,0.46802565,0.27893442,0.10134942,0.6441434,0.5260939,0.77974606,0.4948209,0.8544203,0.5620322,0.94566095,0.26481262,0.5516732,0.3665945,0.37565106,0.4487385,0.93529826,0.14717412,0.36627024,0.04698758,0.5222516,0.7078401,0.6805851,0.5713001,1.0304447,0.393192,0.24501982,0.19137944,0.32195503,0.2629878,0.5112959,0.37705275,0.56248534,0.54767126,0.91411555,1.075172,0.9647978,0.36156577,0.78880894,0.7237958,0.77928865,0.6188229,0.117186494,0.31128934,0.32097712,0.43385997,0.0786514,0.5075648,1.2493266,0.332314,0.46291953,0.344494,0.8109073,0.63769597,0.6791499,0.37927544,0.41504565,0.6775602,0.45252752,0.36570656,0.76695013,1.5374533,0.37559068,0.36069134,0.4320321,0.18385279,1.9756557
0.86,0.2579244,0.37515676,0,0.2709917,0.34976995,0.85928106,0.1362136,0.1134536,0.29082873,3.2397735,0.32374334,0.26334044,1.085835,0.1736633,0.43498752,0.41138363,0.4911811,0.3524405,0.4773922,1.0245047,0.4312193,0.6660076,0.22640544,0.3070879,0.53964585,0.2939776,0,0.40805298,0.5343192,3.0995233,0.028578877,0,0.175018,0.6213513,0.054346338,0.2962152,0,0.35857493,0.5805399,0.4265051,0.25956634,0.09266794,0.44382364,0.13978119,0.48053175,0.451958,0.06182532,0.21715063,0.2453236,0.026391163,0.7506888,0.3625035,0.29070523,0.851697,0.9571277,0.045851603,0,0,0.3233672,0.28706092,0.057775654,0.30467469,0.48130187,0,0.41923752,0.21869405,0.4735846,0.4244884,0.3099188,0.08482674,0.23386309,0.7788188,0.37080508,0.2697846,0.040198468,0.34568244,0.7905048,0.35932064,0.13619225,0.8984022,0.060339674,0.50131375,0.29943353,0.44940045,0.36146414,0.33872724,0.2580748,0.22144094,0.09913011,0.17120121,0.48337686,0.7832761,0.012378559,0.4019245,0.34723204,0.4699962,0.34889704,0.25197735,0.46361685,0.47573507,0.1644741,0.79313916,0.004254267,0.14478892,0.2663474,0.3960718,0.33589214,0.07447021,0.51854783,0.5110531,0.16115963,1.441058,0.3408938,0.2033669,0.5923,0.27899536,0.47970292,0,0.3024018,0.69023955,0.5179761,0.24386826,0.25850427,0.41000068,0.37110227,0.3295036,0.6304809,0.7752057
6.04,1.4247994,0.7601509,0.28109738,0.9325812,1.6625838,1.9723959,0.57237875,0.7002144,0.75950414,3.2397735,1.5203127,1.1163533,1.2987716,1.6212023,1.0556908,0.80103135,0.95001996,0.76894546,0.5940805,0.3735063,0.8033813,0.843449,0.5419837,0.60530734,0.42568588,0.6563605,1.0913308,1.4128071,0.7693382,3.0995233,0.80651385,0.45341265,1.448373,0.8985201,0.24448049,0.6793873,0.26197198,1.2849505,0.53926355,1.751888,1.4182731,1.9084361,1.0980728,0.8098149,1.5881482,0.63324296,1.2345768,0.5930539,1.1414003,0.80962735,1.4578881,0.6887201,0.39940792,1.2273989,1.6084412,0.9943695,1.2025601,0.84638417,0.5030701,0.9865022,1.0511943,0.39490026,0.62250686,0.5168655,0.6627256,0.54402107,0.6697498,2.5324278,1.6061777,1.6779637,0.49954978,3.0766966,0.5792496,0.5315809,0.74042505,1.8275568,1.7365143,1.9220364,1.3304164,0.48318785,1.567451,1.1171978,1.5090107,1.5844693,0.06501232,2.116302,0.5504706,0.6891269,0.4011212,0.20904225,0.66152555,0.31397492,0.46389487,0.84176004,1.1095206,1.6825374,1.5815499,0.5688093,1.2709085,1.7011827,0.68880033,1.3904611,0.6136009,0.45216596,1.5781108,1.4218687,0.440832,1.3083992,2.813449,0.82057023,0.41762656,0.082282126,1.1580642,0.36796594,1.3545176,0.47684124,0.9565671,0.28234655,0.66741157,0.9895248,0.5852295,0.91012836,0.60497695,0.8757286,0.6667556,1.882113,1.8484268,1.074086
2.51,0.53878355,0.34439585,0.116078824,1.4544299,2.2337303,1.9615178,0.40554434,0.3268114,1.2675887,0.5188294,1.6782163,1.5345622,0.7397793,0.47985077,0.84306896,0.53429264,0.9072685,1.2189771,0.3851831,0.3946643,0.9737419,0.74847263,1.0325998,0.42202264,0.6380175,0.61923236,0.6678404,0.6942944,0.48822835,0.27609277,0.37050724,0.2529256,0.5588692,0.66484267,0.52977574,0.5624142,0.6374345,0.40515625,0.7252123,0.64748514,0.3599233,0.48660496,0.6464481,0.47134286,1.0250157,0.60351753,1.7518866,0.24572065,1.6044459,0.39297533,0.4356829,0.7212585,0.95209384,0.5662991,0.7885787,0.3174215,0.055136353,0.06997523,0.40781626,0.49366486,0.12995923,0.2805881,0.47831163,0.5914562,0.35226458,0.7873132,0.74660337,1.644187,1.8226701,0.018114775,0.35206062,0.724706,0.47976598,0.6615004,0.17369093,0.41015494,0.36026293,1.3179599,0.7115611,0.93601084,1.4073445,1.6172235,0.64251673,1.4496766,0.15491836,0.9899114,0.6066759,1.4040178,0.4288063,1.0459275,1.0346969,0.6044668,0.07460715,0.6419166,1.3509328,0.60321784,0.5882723,1.1446563,1.5899732,0.38640237,0.33704442,1.1361827,0.4146723,0.3012764,1.6751313,0.24790615,1.0771626,1.0202858,0.69323784,0.7056115,0.91641986,0.49605525,1.3440304,0.41258276,0.55489576,0.69065815,2.0427449,0.8275628,0.9939936,0.8677496,1.1089262,1.2330421,1.6009638,0.75792843,0.7737826,0.7257166,0.5977876,0.16530527
1.59,0.7332164,0.5206102,0.3200734,0.49880934,0.7501595,1.9615178,1.0456314,0.3747594,0.30844465,3.2397735,0.4585816,2.3430912,0.41852385,1.4933642,1.6184019,0.9825817,1.3864281,0.4021551,0.25332946,1.6568966,0.4828749,1.6657676,1.1652349,0.46095955,0.36053497,0.3967795,0.7363818,1.2558869,0.42206454,3.0995233,1.4507153,0.6287511,0.43720698,0.9693986,0.114378124,0.5410481,0.41906893,2.1174908,0.39663735,0.85696703,1.0227602,0.5507021,1.2458557,0.24695651,0.96005094,0.7645042,0.35370356,1.1540319,0.7724767,0.7790979,0.41035503,0.7306888,0.46303698,0.33335978,0.8564239,0.35633647,1.0403364,0.4533659,0.6579041,0.99287295,0.91015095,1.8478425,0.39156625,1.0356041,0.36344284,0.33278766,1.2005012,0.6717331,1.5118771,0.27564183,0.3963157,0.75953275,1.0701712,0.5605463,0.7838848,0.7471328,0.18573746,1.2877673,0.918397,0.3881423,0.61579704,0.7535728,1.6006618,1.4496766,0.4703536,0.6996212,0.30245903,0.6130434,1.3544372,0.739715,0.3568637,0.6044668,0.048117533,1.1765472,0.75344956,0.61929053,1.0098457,0.45857906,0.47581795,0.6310426,0.95336854,1.0310926,0.46673307,0.6591338,0.4727952,0.3032871,0.78472275,0.40105554,1.5951508,1.2230291,0.6222652,0.31556547,0.69208944,1.6365997,0.5923,0.44440743,0.83485645,0.381515,0.5970202,0.977519,0.64318436,0.80224335,0.43185198,0.47191525,1.1438826,0.84846157,0.4033863,0.6436594
0.04,0.091331355,0.36178738,0.06783669,0.34963992,0.37207916,0.72795516,0,0.06648606,0.23723078,3.2397735,0.4950799,0.41753596,0.062186033,0.1736633,0.2975304,0.62106586,0.3197105,0.27737957,0.29125574,2.1763198,0.18811798,0.31902206,0.26885083,0.36458075,1.8885595,0.46626422,0.0965334,0.37017423,2.5501597,3.0995233,0.18313763,0,0.33620113,0.62442577,0,0.33942708,0.98732686,0.37092328,0.34159154,0.58069193,0.8085641,0.11394821,0.4347142,0.23179217,1.1547959,0.36790973,0.023110196,0.72311664,0.48606187,0,0.3278052,0.20199674,0.22147298,0.17569956,0.5015494,0.011514679,0.015292689,0.62105155,0.7744868,0.32895023,0.17504328,0.02438493,0.39048985,0,0.21188498,0.38873613,0.34985095,0.33506995,0.35969368,0.19189173,0.22663704,0.6665845,0.539908,0.3376857,0,0.65576524,0.32878074,0.40577608,0.09726782,1.5758524,0.1369396,0.37784538,0.22460784,0.32057643,0,0.88178045,0.4307575,0.28758106,0.009152904,0.1719786,0.09051951,1.4260448,0.055166557,0.40916887,0.34723204,0.88887864,0.42927682,0.2533742,0.46361685,0.6291967,0.162855,0.70474,0.0763148,0,0.31570962,0.1331133,0.41208273,0.047205493,0.39509213,0.23643011,0.26185304,0.06800164,0.33959484,0.14164937,0.5923,0.35113963,0.37775555,0,0.3024018,0.62412494,0.3333698,0.2510105,0.3404752,0.5055256,0.44664082,0.1615584,0.27513984,0.07809858
3.54,2.0541754,0.878412,2.093727,1.4544299,2.2337303,3.506102,2.81193,0.2770479,1.2675887,1.1606861,1.2747606,1.5345622,0.5324357,3.0981524,1.1814141,1.0677903,0.9072685,1.2189771,0.44320923,0.8474144,0.35983714,0.69237703,1.0325998,0.5321785,0.39147168,1.2422774,0.9137964,1.0138831,1.087684,0.75612926,0.7084042,1.3189075,1.4184813,1.3292701,1.1225519,0.77770424,0.5326011,1.1521977,1.6064389,0.9263765,1.2357981,1.4259994,1.4256918,1.6777465,0.772449,0.9101099,0.5777892,1.6725879,1.6044459,1.4951391,1.1938517,0.23307458,1.1076815,0.70014805,0.7683028,0.6491159,0.62745833,1.2520987,0.755464,0.7241463,2.5883806,1.8453153,0.381106,0.7302608,1.2596166,0.95447886,0.6662706,2.0994415,1.8226701,1.0555414,0.3920084,2.7570238,0.5768667,1.1737676,1.3926749,1.0275095,1.0834796,2.0341885,0.47954392,0.44782138,1.2357169,1.9624671,0.7840881,1.151907,0.74021304,0.9338148,0.7151612,1.4040178,1.3958236,1.0459275,0.95236415,1.4794914,1.3151919,0.80050486,1.3509328,1.726781,1.1842438,1.1446563,1.7189467,1.1371456,0.49449745,1.4752964,2.0524647,0.4664966,1.6751313,0.65138364,1.0771626,0.901752,3.5289762,0.7994723,1.0541484,0.8310216,1.3440304,1.03148,0.89988995,0.7986859,2.0427449,1.8572134,0.9939936,0.590285,1.1256648,1.2330421,1.6009638,1.5061053,1.1820296,1.5145164,0.4417233,1.5180264
0.004,0.01117634,0.2698095,0.03564422,1.4544299,2.2337303,0.4745294,0.54785305,0.08473267,1.2675887,0.82694036,0.6278452,1.5345622,0.06344582,0.2383036,0.2009444,0.73262393,0.9087102,1.2189771,0.4100931,1.4150892,0.20106846,0.27552277,1.0325998,0.23938215,1.7530736,0.3630758,0.030328572,0.7208085,1.6035981,1.3518469,0.25156483,0.4013204,0,0.36513612,0,0.39202,0.43628263,0.5488565,0.34296143,0.4678283,0.068671204,0.060933053,0.74372166,0.034031153,0.5814558,0.4325926,0.05924,0.11669985,1.6044459,0,0.27418253,0.09616552,0.36689273,0.49344242,1.1360193,0.68215424,0.08117162,0,0.37253225,0.2609511,0.11299395,0.33069396,0.4403003,0.16936676,0.29415703,0.6984589,0.45734805,1.644187,1.8226701,0.03779231,0.42501256,0.43761265,0.38587084,0.48790845,0.03627447,0.44901252,0.24329832,0.3774801,0.35236335,1.8954331,0.00291732,1.6172235,0.1194924,0.6446694,0,0.30600792,0.6066759,1.4040178,0.03433737,1.0459275,0.39001903,1.8849603,0,0.6606488,1.3509328,0.51883984,0.46245715,1.1446563,1.5899732,0.4027312,0.23351997,0.42839152,0.10958382,0.41240752,1.6751313,0.001453936,1.0771626,0.04358606,0.62738,0.7727761,0.30200237,0.1687532,1.3440304,0,0.53579754,0.7094043,2.0427449,0,0.9939936,0.32327163,1.1089262,1.2330421,1.6009638,0.26502106,0.4760367,0.046708167,0.23562834,0.07164849
4.99,0.7163869,1.4938147,0.86520004,1.4544299,2.2337303,1.5986738,1.5654898,0,1.2675887,1.3067142,0.6982783,1.5345622,0.3261233,0.6931069,0.9508209,0.5714995,0.9072685,1.2189771,0.4592827,0.6368949,0.53358316,0.41537607,1.0325998,0.7239369,0.5579969,0.6224875,0.31820512,0.71342665,0.7397181,0.6304202,1.0983316,0.13896915,0.80841255,0.58263946,0.22107771,0.5391439,0.7470391,0.4602455,0.47751614,0.58154225,1.0469512,0.5610565,1.8523968,1.5405369,0.85391444,0.6234704,0.40342355,1.5994687,1.6044459,0.4414577,1.8645468,0.45721444,1.963549,1.0177492,1.5485458,0,0.70012534,1.1359158,0.75669694,1.8258593,0.45097727,0.965559,1.2319409,0,0.6699181,0.7114169,0.68559957,1.644187,1.8226701,0.9675995,0.32254508,2.4297893,0.8330318,0.39496586,1.1059499,1.0041497,1.5029527,3.385734,1.398478,0.4990881,0.105934635,1.6172235,0.87382346,1.4702858,0.7147038,0.48682737,0.6066759,1.4040178,1.4138601,1.0459275,0.467713,1.1298369,0.31227306,0.35149848,1.3509328,1.3448694,1.1842438,1.1446563,1.5899732,1.3850949,0.60350496,1.5501128,1.0509478,1.2097842,1.6751313,0.2034584,1.0771626,0.3389876,0.7053802,1.554414,0.3677273,0.25072977,1.3440304,0.16010037,0.51676303,0.35331768,2.0427449,0.11591643,0.9939936,0.89443994,1.1089262,1.2330421,1.6009638,0.7248563,0.8812249,2.2395806,0.9020051,0.9074772
0.85,0.076543145,0.23204765,0.079619005,1.4544299,2.2337303,0.6358421,0.41528738,0.03231895,1.2675887,0.7730409,0.50162494,1.5345622,0.17540327,0.1586002,0.36410052,0.41564792,0.9072685,1.2189771,0.27074307,0.9292106,0.48278776,0.52085793,1.0325998,0.4107551,1.6014693,0.548919,0.059305683,0.562855,1.8564674,1.9788941,1.1875229,0.40803015,0,1.2034519,0.10547,0.9485336,0.5196674,0.73027027,0.24416485,2.211907,0.04303462,0.20339671,0.44729376,0.21024711,1.4483329,0.36272064,0.43155318,0.14896563,1.6044459,0,0.122831464,0,0.3527758,0.17666721,0.32041815,0.15303226,0.02744861,0.14964673,0.37253225,0.12697327,0.17976359,0.06939164,0.46779272,0,0.16042218,0.6984589,0.46869856,1.644187,1.8226701,0.018114775,0.22143435,0.91761905,0.40063423,0.73291725,0,0.022068068,0.479234,0.4127388,0.18214156,2.1490493,0.15430523,1.6172235,0.45793492,1.2637649,0.515707,0.6831627,0.6066759,1.4040178,0.15558816,1.0459275,0.111178644,0.2552229,0.09063782,0.48637477,1.3509328,0.4797298,0.33914176,1.1446563,1.5899732,1.1291903,0.16772202,0.5465985,0.078715794,0,1.6751313,0.18305534,1.0771626,0.08528234,0.45417684,0.32302803,0.6553803,0.25953698,1.3440304,1.6332535,1.4801786,0.81668043,2.0427449,0.15950042,0.9939936,0.30145752,1.1089262,1.2330421,1.6009638,0.48173875,0.42643884,0.3759305,0.034785263,0.03804025
4.77,2.2012005,1.0408312,0.98352337,1.4544299,2.2337303,2.1223874,1.1396117,0.96729076,1.2675887,1.0051901,1.4520174,1.5345622,1.4382532,3.7291563,1.2521852,0.69196177,0.9514178,1.2189771,0.73214674,2.4009805,0.7986332,1.1596545,1.0325998,0.89534485,1.4956181,0.39859608,1.8916076,1.0116422,1.068954,1.3184414,1.4304264,1.3521945,0.7417455,0.6448062,0.8497214,0.5873248,2.8449895,0.6579514,1.5468253,1.6678118,1.289153,1.7686671,1.1863469,1.2955863,1.2463738,1.0425429,0.5803239,0.9738284,1.6044459,0.5295199,1.3637664,0.78506696,1.1828513,1.3302255,0.6162465,2.2110262,0.93332577,1.0143751,0.9160921,1.2355896,2.4426537,1.2442567,0.7155141,1.2049992,1.3248776,1.0037932,1.0691867,1.955488,1.8226701,0.9922179,1.1514972,2.6646488,1.098649,1.2022564,0.80681854,1.694793,1.5584807,1.7530838,1.6976904,0.59810036,1.6138581,1.6172235,1.5061692,1.3621024,0.9177685,1.3646466,0.9165326,1.4040178,0.885086,1.0459275,0.5183947,0.81543857,0.75134134,0.76909834,1.3509328,1.2333777,0.67774194,1.1446563,1.5899732,0.9971416,1.016788,2.330378,2.1730182,0.95833874,1.6751313,1.0123906,1.0771626,1.8891474,4.153022,0.6069069,0.9999891,0.76796556,1.3440304,1.7148159,1.1700388,0.5203521,2.0427449,1.3165057,0.9939936,1.94087,1.1089262,1.2330421,1.6009638,1.9966092,1.096642,1.5256956,0.7728241,1.073832
2.03,0.6343866,0.8973732,0.3672509,1.4544299,2.2337303,1.1707536,0.4588799,0.12170535,1.2675887,0.52851456,0.55937135,1.7895775,0.34539628,0.24110028,0.55057806,0.30186653,0.98284996,1.2189771,0.27437353,0.933285,0.44451156,0.43645215,1.0325998,0.2860673,1.37738,0.31904933,0.5884033,1.1993989,0.47906753,0.6049103,0.27142218,0,0.5274511,0.54307824,0.1870741,0.6579292,0.21521905,0.38966537,0.55991274,1.5679839,0.24056968,0.50860524,0.5624173,0.30063516,1.0187445,0.7211323,0.18191291,0.6991834,1.6044459,0.43470824,0.28039986,0.096166074,0.27377638,1.1957443,1.1702356,0.40184873,0.4607738,0.41084155,0.6313236,0.56742764,0.25820896,0.6553691,0.89027065,0,0.41310894,0.6984589,0.89075327,1.644187,1.8226701,0.50703096,0.300116,0.6170003,0.42913184,0.5227878,0.46177703,1.5335354,0.94834995,1.5219465,0.37024474,0.6038017,0.5527315,1.6172235,0.4737736,1.3442869,0.21849708,0.46707702,0.6066759,1.4040178,0.30344868,1.0459275,0.08479477,0.890932,0,0.41999757,1.5144519,0.6888278,0.50909173,1.1446563,1.5899732,0.47464386,0.2754903,0.8383915,0.3443229,0.059095703,1.6751313,0.41799682,1.0771626,0.5614321,0.9646172,1.6827403,0.20374306,0.7322354,1.3440304,0,0.9799273,0.77099997,2.0427449,0.44680533,0.9939936,0.49949783,1.1089262,1.2330421,1.6009638,0.47417372,0.47870642,0.25181925,0.69718105,0.7151177
0.25,0.7762148,0.83789504,0.089748636,0.34684896,0.9930662,2.200767,0.37535048,0.03181246,0.26511776,3.2397735,0.36843902,0.3958457,0,0.6471698,0.57880944,0.43747246,0.38764936,0.23619299,0.8418853,1.1890333,0.34789297,0.5355421,0.28770837,0.3070879,1.2863928,0.3361404,0,0.37017423,1.2471029,3.0995233,0.05710809,0.4093247,0.25492424,0.61315775,0.13479468,0.31011304,0.12821943,0.050115615,0.9133313,0.82121134,0.07322549,0.39035264,0.47473842,1.1275549,1.0693665,0.4218849,0.30703342,0.08470283,0.35526863,1.0053868,0.24088305,0.009782091,0.53518975,0.17569956,0.7053865,0.1364112,0.09004232,0,0.55346584,0.22355019,0.5662405,0.1895322,0.20833516,1.139088,0,0.29809448,0.49981603,0.37495366,0.3099188,0.12822175,0.20707954,1.0725715,0.26458973,0.7143551,0.9228134,0.049004003,0.7514708,1.2421259,0.058323685,1.465236,0.002527967,0.30140603,0.057856455,0.8269153,0,0.55736434,0.36958668,0.211013,0,0.22805098,0.04648883,0.92577076,0.093825385,0.43039995,0.44370592,0.31867403,0.5038239,0.30625683,0.46361685,0.3764129,0.26320794,0.60469323,0.99191684,0.3540284,0.30710265,0.10915905,0.33589214,0,0.71829885,0.7239791,1.4143646,0.12010659,0.38743645,0.8182007,1.8431251,0.6139398,0.30264595,0,0.3024018,1.2734139,0.2179388,0.3555608,0.3650991,0.20100632,0.36609274,0.05325526,0.15985298,0.22010164
5.57,0.9460754,0.52005374,0.12945011,1.4544299,2.2337303,1.2564626,1.6332471,1.3884661,1.2675887,0.6181021,1.4722309,1.5345622,1.0519145,0.71224797,3.0435452,0.72034115,1.4035081,1.2189771,0.40072313,1.6910067,1.2974348,1.3407687,1.0325998,0.89838815,0.9093482,0.7865251,1.199684,2.522307,1.2543795,1.1536697,0.5771266,0.9816988,2.3005543,1.5317646,1.0289798,1.254384,1.0967653,0.81569225,0.680013,1.2341899,1.3986142,0.7339778,1.8529348,0.5842339,2.1885533,1.8575977,2.724995,2.5009437,1.6044459,0.74044,1.2157893,0.9245169,1.4051222,0.8690776,0.7312217,0.6772429,2.585541,0.8041723,1.3354601,0.710064,1.439551,0.986269,1.1082147,1.3313572,0.6491919,0.6984589,0.93807256,1.644187,1.8226701,1.6997794,0.45500386,2.4049351,1.0297939,0.9351935,1.2471117,2.2273264,1.1046232,1.8955702,2.0489717,0.6980802,1.5746316,1.6172235,1.5774541,1.113328,0.77458924,1.0145478,0.62772083,1.4040178,2.465996,1.0459275,0.07905374,1.0278846,0.361073,0.5557651,1.3509328,0.6542654,1.4643649,1.1446563,1.5899732,2.1479347,1.801953,2.2020206,1.0381862,1.1002564,1.6751313,0.77222735,1.0771626,1.3534744,1.5262477,1.0670455,0.92569274,0.87036973,1.3440304,1.076622,1.4306571,0.51273286,2.0427449,0.57831514,1.3269303,1.5382996,1.1089262,1.2946037,1.6009638,1.9164412,1.0737207,2.5533097,0.4296866,1.369553
5.3,0.4084799,0.34624606,0.45791718,0.52072173,0.45359066,1.8051414,0.8417439,0.45717463,0.7298034,0.6932301,0.589474,0.5149767,0.785339,1.3636223,1.1641463,0.56939864,0.83727545,0.41276124,0.34470662,0.77173823,1.1600142,1.0577555,0.37013495,0.49805844,0.5849925,0.6157875,0.7199048,0.77210265,1.0229502,1.330044,0.6296164,0.262234,0.557645,1.1420808,0.948412,1.0706375,0.66308117,0.40090257,2.0901349,1.1791576,0.42254838,0.39035264,1.8374252,1.0059296,1.1520841,0.37747675,0.5274322,0.55115354,0.81323427,0.3480087,0.78855586,0.37776503,0.7506324,0.43426746,0.6118046,1.7677011,0.16641322,0.40643272,0.75092566,1.2966707,1.185603,1.1154597,0.59063286,1.3735781,1.3993287,0.56436324,0.49981603,1.0956258,0.4259843,0.39253095,0.39373305,1.2426925,0.6992284,0.7143551,0.9228134,0.6076498,1.451861,0.81094515,0.7720309,1.5102836,1.4017293,0.43673342,0.7961422,0.4121387,0.46432167,0.6301982,0.44761667,0.5484569,0.44247127,0.20653497,0.2692079,0.73469776,0.09506157,0.47440508,1.7413802,0.61776286,0.46349868,0.297448,0.99529034,0.8038405,0.26903763,1.3822216,0.6987138,0.15985027,0.39495534,0.8690128,0.31561527,0.04975322,1.7847157,1.0735924,1.4143646,0.6683086,0.5465511,0.8182007,1.8431251,0.6139398,0.38656023,1.2923023,0.35904536,1.2734139,0.28897,0.46953642,0.38906053,2.1949463,0.4713499,0.5588977,1.6623095,0.60667163
